Query	Match	Name	Organism
group_21779	WP_072645440	EpsG family protein [Escherichia coli]	Escherichia coli
group_2178	WP_001390264	DUF441 family protein [Escherichia coli]	Escherichia coli
group_21780	WP_000723541	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21781	WP_000781351	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21782	WP_000484450	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21785	WP_000544912	MULTISPECIES: dimethyl sulfoxide reductase anchor subunit [Enterobacteriaceae]	Enterobacteriaceae
group_21786	WP_000816147	MULTISPECIES: dimethylsulfoxide reductase subunit B [Enterobacteriaceae]	Enterobacteriaceae
group_21787	WP_000661392	MULTISPECIES: molybdopterin-dependent oxidoreductase [Escherichia]	Escherichia
group_21788	EHN92407	hypothetical protein ESNG_03452 [Escherichia coli B093]	Escherichia coli B093
group_21789	WP_104773018	TetR family transcriptional regulator [Escherichia coli]	Escherichia coli
group_2179	WP_000939301	DUF1971 domain-containing protein YeaR [Escherichia coli]	Escherichia coli
group_21791	WP_015059367	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21792	WP_029490361	MULTISPECIES: ABC transporter permease [Enterobacteriaceae]	Enterobacteriaceae
group_21793	OUG19856	hypothetical protein AZZ65_002118 [Escherichia coli]	Escherichia coli
group_21794	WP_000432284	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21795	WP_000668638	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21796	WP_000239329	MULTISPECIES: O53 family O-antigen flippase [Enterobacteriaceae]	Enterobacteriaceae
group_21797	WP_000716855	MULTISPECIES: glycosyltransferase family 4 protein [Enterobacteriaceae]	Enterobacteriaceae
group_21798	WP_060634342	O53 family O-antigen polymerase [Escherichia coli]	Escherichia coli
group_21799	WP_011379140	MULTISPECIES: DUF1972 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_218	WP_001301491	terminase large subunit [Escherichia coli]	Escherichia coli
group_21800	WP_032298611	MULTISPECIES: DUF262 domain-containing protein [Escherichia]	Escherichia
group_21801	WP_097336827	HEPN domain-containing protein [Escherichia coli]	Escherichia coli
group_21802	OUG16564	hypothetical protein AZZ65_004589 [Escherichia coli]	Escherichia coli
group_21803	WP_000453554	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21804	WP_103852475	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_21805	WP_000212569	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21806	WP_033883752	DUF2591 family protein [Escherichia coli]	Escherichia coli
group_21807	WP_064764887	GDSL-type esterase/lipase family protein [Escherichia coli]	Escherichia coli
group_21808	WP_021518767	hypothetical protein [Escherichia coli]	Escherichia coli
group_21809	WP_021518766	polysaccharide biosynthesis tyrosine autokinase [Escherichia coli]	Escherichia coli
group_21810	AIG56890	rhamnosyltransferase [Escherichia coli]	Escherichia coli
group_21811	WP_021518764	undecaprenyl-phosphate glucose phosphotransferase [Escherichia coli]	Escherichia coli
group_21813	WP_021518762	acyltransferase [Escherichia coli]	Escherichia coli
group_21814	WP_021518761	hypothetical protein [Escherichia coli]	Escherichia coli
group_21815	WP_021518760	glycosyltransferase family 4 protein [Escherichia coli]	Escherichia coli
group_21816	WP_021518759	oligosaccharide flippase family protein [Escherichia coli]	Escherichia coli
group_21817	WP_060581489	right-handed parallel beta-helix repeat-containing protein [Escherichia coli]	Escherichia coli
group_21819	WP_016242008	MULTISPECIES: ATP-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_21820	WP_016242007	MULTISPECIES: SIR2 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_21821	WP_000907077	MULTISPECIES: TIGR04255 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_21822	WP_000069422	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21823	OUG25048	D-allose kinase [Escherichia coli]	Escherichia coli
group_21824	WP_000956966	DUF2290 domain-containing protein [Escherichia coli]	Escherichia coli
group_21825	PCR32390	hypothetical protein CQA89_25540 [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_21826	WP_000611246	MULTISPECIES: ATP-binding domain-containing protein [Escherichia]	Escherichia
group_21827	WP_001136728	phospholipase D family protein [Escherichia coli]	Escherichia coli
group_21828	EFW68239	Transposase [Escherichia coli WV_060327]	Escherichia coli WV_060327
group_21829	WP_060710353	MULTISPECIES: DUF4065 domain-containing protein [Escherichia]	Escherichia
group_2183	WP_000275187	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21830	ESA71460	hypothetical protein HMPREF1588_03081 [Escherichia coli 110957]	Escherichia coli 110957
group_21831	WP_001164448	MULTISPECIES: multidrug/biocide efflux PACE transporter [Escherichia]	Escherichia
group_21833	WP_001591709	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21834	WP_024231733	T3SS effector NleG family protein [Escherichia coli]	Escherichia coli
group_21835	EFW70504	hypothetical protein EcoM_02308 [Escherichia coli WV_060327]	Escherichia coli WV_060327
group_21837	WP_001357445	hypothetical protein [Escherichia coli]	Escherichia coli
group_21838	WP_021559837	hypothetical protein [Escherichia coli]	Escherichia coli
group_21839	AVV75223	hypothetical protein C5098_10990 [Escherichia coli]	Escherichia coli
group_21840	WP_013365106	IS3 family transposase [[Enterobacter] lignolyticus]	[Enterobacter] lignolyticus
group_21841	WP_077627451	ImmA/IrrE family metallo-endopeptidase [Escherichia coli]	Escherichia coli
group_21843	WP_001357437	hypothetical protein [Escherichia coli]	Escherichia coli
group_21844	EFW70425	hypothetical protein EcoM_02227 [Escherichia coli WV_060327]	Escherichia coli WV_060327
group_21845	AVV75237	hypothetical protein C5098_11080 [Escherichia coli]	Escherichia coli
group_21846	EQX02321	hypothetical protein G920_01193 [Escherichia coli UMEA 3152-1]	Escherichia coli UMEA 3152-1
group_21847	WP_001357425	MULTISPECIES: FRG domain-containing protein [Enterobacterales]	Enterobacterales
group_21848	CTU24702	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_21849	EQO92830	hypothetical protein G724_01872 [Escherichia coli HVH 51 (4-2172526)]	Escherichia coli HVH 51 (4-2172526)
group_21850	WP_097478780	phage tail sheath subtilisin-like domain-containing protein [Escherichia coli]	Escherichia coli
group_21851	AVV75877	hypothetical protein C5098_14905 [Escherichia coli]	Escherichia coli
group_21852	AVV75878	hypothetical protein C5098_14910 [Escherichia coli]	Escherichia coli
group_21853	AVV75879	DUF2971 domain-containing protein [Escherichia coli]	Escherichia coli
group_21855	ONG13879	transcriptional regulator [Escherichia coli]	Escherichia coli
group_21856	AVV76849	integrase [Escherichia coli]	Escherichia coli
group_21857	WP_001228211	integrase domain-containing protein [Escherichia coli]	Escherichia coli
group_21858	WP_000193312	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_21859	WP_000201180	hypothetical protein [Escherichia coli]	Escherichia coli
group_21860	WP_001357638	AAA family ATPase [Escherichia coli]	Escherichia coli
group_21861	WP_021560034	hypothetical protein [Escherichia coli]	Escherichia coli
group_21862	WP_000895362	hypothetical protein [Escherichia coli]	Escherichia coli
group_21863	WP_052893798	hypothetical protein [Escherichia coli]	Escherichia coli
group_21864	ENG39111	putative protein cII [Escherichia coli p0305293.12]	Escherichia coli p0305293.12
group_21865	WP_001357996	MULTISPECIES: beta family protein [Enterobacteriaceae]	Enterobacteriaceae
group_21866	WP_000931915	MULTISPECIES: protein gop [Enterobacteriaceae]	Enterobacteriaceae
group_21867	WP_001357439	HNH endonuclease [Escherichia coli]	Escherichia coli
group_21868	WP_077696459	porin [Shigella flexneri]	Shigella flexneri
group_21869	EQX01382	hypothetical protein G920_02031 [Escherichia coli UMEA 3152-1]	Escherichia coli UMEA 3152-1
group_21870	EQX01383	hypothetical protein G920_02032 [Escherichia coli UMEA 3152-1]	Escherichia coli UMEA 3152-1
group_21871	WP_001358138	abortive infection family protein [Escherichia coli]	Escherichia coli
group_21872	WP_021559946	toxin-antitoxin system HicB family antitoxin [Escherichia coli]	Escherichia coli
group_21873	WP_021559947	hypothetical protein [Escherichia coli]	Escherichia coli
group_21874	WP_107629908	DNA adenine methylase [Escherichia coli]	Escherichia coli
group_21875	WP_000588792	AAA family ATPase [Escherichia coli]	Escherichia coli
group_21876	WP_000604994	MULTISPECIES: DUF2971 domain-containing protein [Escherichia]	Escherichia
group_21877	WP_000231736	hypothetical protein [Escherichia coli]	Escherichia coli
group_21878	WP_001592937	SepZ/EspZ family type III secretion system protein [Escherichia coli]	Escherichia coli
group_21879	WP_107186444	glycosyltransferase family 61 protein, partial [Escherichia coli]	Escherichia coli
group_21880	WP_103216244	hypothetical protein [Escherichia coli]	Escherichia coli
group_21881	WP_099356578	hypothetical protein [Escherichia coli]	Escherichia coli
group_21882	WP_053900500	class II fumarate hydratase [Escherichia coli]	Escherichia coli
group_21883	WP_000646552	hypothetical protein [Escherichia coli]	Escherichia coli
group_21884	WP_001041173	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21885	WP_000969104	hypothetical protein [Escherichia coli]	Escherichia coli
group_21886	WP_000546477	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_21887	WP_000466689	MULTISPECIES: DUF4282 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_21888	WP_025404379	hypothetical protein [Escherichia coli]	Escherichia coli
group_21889	WP_025404380	DUF2570 domain-containing protein [Escherichia coli]	Escherichia coli
group_21891	WP_096936303	hypothetical protein [Escherichia coli]	Escherichia coli
group_21892	WP_096936247	hypothetical protein [Escherichia coli]	Escherichia coli
group_21894	WP_021568301	ParA family protein [Escherichia coli]	Escherichia coli
group_21895	WP_032223506	UDP-glucose 4-epimerase GalE [Escherichia coli]	Escherichia coli
group_21896	WP_032208178	glycosyltransferase [Escherichia coli]	Escherichia coli
group_21897	WP_032227922	glycosyltransferase family 4 protein [Escherichia coli]	Escherichia coli
group_21898	WP_032223509	glycosyltransferase family 2 protein [Escherichia coli]	Escherichia coli
group_21899	WP_047091193	glycosyltransferase [Escherichia coli]	Escherichia coli
group_219	EHV11428	structural protein [Escherichia coli DEC4E]	Escherichia coli DEC4E
group_21900	WP_106910285	O107/O117 family O-antigen polymerase [Escherichia coli]	Escherichia coli
group_21901	WP_032223512	O107/O117 family O-antigen flippase [Escherichia coli]	Escherichia coli
group_21902	WP_106426065	dTDP-4-dehydrorhamnose 3,5-epimerase [Escherichia coli]	Escherichia coli
group_21903	WP_001509364	AAA family ATPase [Escherichia coli]	Escherichia coli
group_21904	WP_000189397	MULTISPECIES: WYL domain-containing protein [Escherichia]	Escherichia
group_21905	WP_000508241	hypothetical protein [Escherichia coli]	Escherichia coli
group_21906	WP_000642925	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21907	WP_106910335	hypothetical protein [Escherichia coli]	Escherichia coli
group_21908	WP_097747350	cysteine desulfurase [Escherichia coli]	Escherichia coli
group_21909	WP_097746273	hypothetical protein [Escherichia coli]	Escherichia coli
group_21910	WP_072104716	hypothetical protein, partial [Salmonella enterica]	Salmonella enterica
group_21911	WP_028131455	alpha/beta hydrolase [Escherichia coli]	Escherichia coli
group_21912	WP_097746395	DUF3987 domain-containing protein [Escherichia coli]	Escherichia coli
group_21913	WP_097746494	type VI secretion system baseplate subunit TssK [Escherichia coli]	Escherichia coli
group_21914	WP_001562065	type VI secretion system protein TssL, short form [Escherichia coli]	Escherichia coli
group_21915	WP_097746492	OmpA family protein [Escherichia coli]	Escherichia coli
group_21916	WP_097746377	type VI secretion system tip protein VgrG [Escherichia coli]	Escherichia coli
group_21917	WP_097746376	hypothetical protein [Escherichia coli]	Escherichia coli
group_21918	WP_001562966	hypothetical protein [Escherichia coli]	Escherichia coli
group_21919	WP_001562592	PAAR domain-containing protein [Escherichia coli]	Escherichia coli
group_21920	WP_097746375	hypothetical protein [Escherichia coli]	Escherichia coli
group_21921	WP_097746374	type VI secretion protein VasK [Escherichia coli]	Escherichia coli
group_21922	WP_075826055	type VI secretion protein VasK [Escherichia coli]	Escherichia coli
group_21923	WP_105290938	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_21924	WP_097746373	type VI secretion system protein TssA [Escherichia coli]	Escherichia coli
group_21925	WP_097498475	type VI secretion system lipoprotein TssJ [Escherichia coli]	Escherichia coli
group_21926	WP_097746370	type VI secretion system tip protein VgrG [Escherichia coli]	Escherichia coli
group_21927	WP_097746370	type VI secretion system tip protein VgrG [Escherichia coli]	Escherichia coli
group_21928	WP_001563653	hypothetical protein [Escherichia coli]	Escherichia coli
group_21929	WP_001563654	Imm72 family immunity protein [Escherichia coli]	Escherichia coli
group_21930	WP_097746369	DUF4123 domain-containing protein [Escherichia coli]	Escherichia coli
group_21931	WP_097746368	hypothetical protein [Escherichia coli]	Escherichia coli
group_21932	WP_097746367	Tox-REase-5 domain-containing protein [Escherichia coli]	Escherichia coli
group_21933	WP_028131674	hypothetical protein [Escherichia coli]	Escherichia coli
group_21934	WP_063103289	Imm52 family immunity protein [Escherichia coli]	Escherichia coli
group_21935	KXL61829	hypothetical protein AUS12_01495 [Escherichia coli]	Escherichia coli
group_21936	ELE41764	hypothetical protein A1U5_03488 [Escherichia coli KTE66]	Escherichia coli KTE66
group_21937	WP_032211068	STY4528 family pathogenicity island replication protein [Escherichia coli]	Escherichia coli
group_21938	WP_096981454	hypothetical protein [Escherichia coli]	Escherichia coli
group_21940	WP_062867729	LysR substrate-binding domain-containing protein [Escherichia coli]	Escherichia coli
group_21941	WP_001562640	3-oxoacyl-ACP reductase FabG [Escherichia coli]	Escherichia coli
group_21942	WP_001562639	acetyl-CoA C-acetyltransferase [Escherichia coli]	Escherichia coli
group_21943	WP_042106831	GntP family permease [Escherichia coli]	Escherichia coli
group_21944	WP_001562638	GntP family permease [Escherichia coli]	Escherichia coli
group_21945	WP_001562637	hypothetical protein [Escherichia coli]	Escherichia coli
group_21947	WP_001562635	trans-2-enoyl-CoA reductase family protein [Escherichia coli]	Escherichia coli
group_21948	WP_106421478	DUF4236 domain-containing protein [Escherichia coli]	Escherichia coli
group_21949	WP_096981483	LysE family translocator [Escherichia coli]	Escherichia coli
group_21951	WP_001562608	hypothetical protein [Escherichia coli]	Escherichia coli
group_21952	WP_001562607	hypothetical protein [Escherichia coli]	Escherichia coli
group_21954	WP_032211103	UvrD-helicase domain-containing protein [Escherichia coli]	Escherichia coli
group_21955	WP_008321807	MULTISPECIES: PIN domain-containing protein [Enterobacterales]	Enterobacterales
group_21956	WP_097746003	PIN domain-containing protein [Escherichia coli]	Escherichia coli
group_21957	WP_097746001	restriction endonuclease subunit S, partial [Escherichia coli]	Escherichia coli
group_21958	WP_023254794	restriction endonuclease subunit S [Salmonella enterica]	Salmonella enterica
group_21959	CST15002	Uncharacterised protein [Shigella sonnei]	Shigella sonnei
group_21960	WP_097344624	hypothetical protein [Escherichia coli]	Escherichia coli
group_21961	WP_032185421	hypothetical protein [Escherichia coli]	Escherichia coli
group_21962	WP_097746511	DUF4376 domain-containing protein [Escherichia coli]	Escherichia coli
group_21963	WP_000390585	hypothetical protein [Escherichia coli]	Escherichia coli
group_21964	WP_044192637	hypothetical protein [Escherichia coli]	Escherichia coli
group_21965	ERB34508	hypothetical protein G960_02062 [Escherichia coli UMEA 3292-1]	Escherichia coli UMEA 3292-1
group_21966	WP_039464013	arabinose ABC transporter substrate-binding protein [Pectobacterium brasiliense]	Pectobacterium brasiliense
group_21968	WP_032202487	UDP-glucose 4-epimerase GalE [Escherichia coli]	Escherichia coli
group_21969	WP_063120106	glycosyltransferase [Escherichia coli]	Escherichia coli
group_21970	WP_000605769	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_21971	WP_073528409	EpsG family protein [Escherichia coli]	Escherichia coli
group_21972	EIQ32787	glycosyl transferases group 1 family protein [Shigella boydii 965-58]	Shigella boydii 965-58
group_21973	WP_032261838	glycosyltransferase [Escherichia coli]	Escherichia coli
group_21974	WP_097757874	glycosyltransferase family 2 protein [Escherichia coli]	Escherichia coli
group_21975	WP_089642705	glycosyltransferase family 2 protein [Escherichia coli]	Escherichia coli
group_21976	WP_032261837	O112ab family O-antigen polymerase [Escherichia coli]	Escherichia coli
group_21977	WP_073528407	oligosaccharide flippase family protein [Escherichia coli]	Escherichia coli
group_21978	OTE35360	DNA methylase, partial [Escherichia coli]	Escherichia coli
group_21979	WP_050902098	MULTISPECIES: type 1 fimbrial protein [Enterobacteriaceae]	Enterobacteriaceae
group_21980	WP_000162429	MULTISPECIES: LexA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_21981	WP_044191090	hypothetical protein [Escherichia coli]	Escherichia coli
group_21982	WP_073547253	ead/Ea22-like family protein [Escherichia coli]	Escherichia coli
group_21983	CSR29138	Uncharacterised protein [Shigella sonnei]	Shigella sonnei
group_21985	ELE53796	hypothetical protein A1UM_03180 [Escherichia coli KTE75]	Escherichia coli KTE75
group_21986	WP_001282582	bifunctional DNA primase/polymerase [Escherichia coli]	Escherichia coli
group_21987	WP_000204616	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_21989	WP_097746315	Arc family DNA-binding protein [Escherichia coli]	Escherichia coli
group_21990	WP_097746316	Rha family transcriptional regulator [Escherichia coli]	Escherichia coli
group_21991	EGD64198	hypothetical protein ECF_04110 [Escherichia coli O157:H7 str. 1125]	Escherichia coli O157:H7 str. 1125
group_21992	WP_000140203	hypothetical protein [Escherichia coli]	Escherichia coli
group_21993	WP_097498361	ProQ/FinO family protein [Escherichia coli]	Escherichia coli
group_21994	WP_000002831	AlpA family transcriptional regulator [Escherichia coli]	Escherichia coli
group_21996	WP_071525616	transposase [Escherichia coli]	Escherichia coli
group_21997	PVP38474	relaxase, partial [Salmonella enterica subsp. enterica serovar Mbandaka]	Salmonella enterica subsp. enterica serovar Mbandaka
group_21999	EIH24220	hypothetical protein EC12264_A0167 [Escherichia coli 1.2264]	Escherichia coli 1.2264
group_2200	WP_000639885	YfdY family protein [Escherichia coli]	Escherichia coli
group_22000	WP_096964436	molecular chaperone TorD family protein [Escherichia coli]	Escherichia coli
group_22002	WP_044804176	4Fe-4S dicluster domain-containing protein [Escherichia coli]	Escherichia coli
group_22003	WP_097498417	dimethyl sulfoxide reductase anchor subunit [Escherichia coli]	Escherichia coli
group_22007	WP_001040753	colicin-like pore-forming protein [Escherichia coli]	Escherichia coli
group_22008	WP_032211097	hypothetical protein [Escherichia coli]	Escherichia coli
group_2201	WP_089631485	hypothetical protein [Escherichia coli]	Escherichia coli
group_22010	WP_096847423	hypothetical protein [Escherichia coli]	Escherichia coli
group_22011	WP_000403938	DUF4376 domain-containing protein [Escherichia coli]	Escherichia coli
group_22012	WP_000336162	hypothetical protein [Escherichia coli]	Escherichia coli
group_22013	EIG78974	restriction alleviation protein, Lar family [Escherichia coli 1.2741]	Escherichia coli 1.2741
group_22014	WP_000973321	ORF6N domain-containing protein [Escherichia coli]	Escherichia coli
group_22015	EIL03188	phage repressor [Escherichia coli O103:H25 str. CVM9340]	Escherichia coli O103:H25 str. CVM9340
group_22017	WP_097425426	phage minor tail protein L [Escherichia coli]	Escherichia coli
group_22018	KDG88019	hypothetical protein AE16_00108 [Escherichia coli UCI 57]	Escherichia coli UCI 57
group_22019	WP_000567053	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_22020	AET11955	hypothetical protein [Escherichia coli]	Escherichia coli
group_22021	WP_000351260	MULTISPECIES: DUF262 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_22022	WP_000373633	MULTISPECIES: MAE_28990/MAE_18760 family HEPN-like nuclease [Enterobacteriaceae]	Enterobacteriaceae
group_22023	EFK73046	DNA (cytosine-5-)-methyltransferase [Escherichia coli MS 78-1]	Escherichia coli MS 78-1
group_22024	WP_001087732	O123/O186 family O-antigen flippase [Escherichia coli]	Escherichia coli
group_22025	WP_001031188	DegT/DnrJ/EryC1/StrS family aminotransferase [Escherichia coli]	Escherichia coli
group_22026	WP_000761415	WbqC family protein [Escherichia coli]	Escherichia coli
group_22027	WP_001206706	hypothetical protein [Escherichia coli]	Escherichia coli
group_2203	WP_001270524	MULTISPECIES: DUF1176 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_22030	WP_077817066	glycosyltransferase [Escherichia coli]	Escherichia coli
group_22031	WP_097412136	O123/O186 family O-antigen polymerase [Escherichia coli]	Escherichia coli
group_22032	WP_000968564	glycosyltransferase [Escherichia coli]	Escherichia coli
group_22033	BAQ02070	UDP-N-acetylglucosamine 4,6-dehydratase [Escherichia coli]	Escherichia coli
group_22034	BAQ02071	L-QuiNAc synthase [Escherichia coli]	Escherichia coli
group_22035	WP_001092356	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [Escherichia coli]	Escherichia coli
group_22036	BAQ02073	putative glycosyltransferase [Escherichia coli]	Escherichia coli
group_22037	WP_000868570	WbuC family cupin fold metalloprotein [Escherichia coli]	Escherichia coli
group_22038	WP_106959044	terminase [Escherichia coli]	Escherichia coli
group_22039	WP_000757525	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22040	CAU98469	conserved hypothetical protein [Escherichia coli 55989]	Escherichia coli 55989
group_22041	WP_106959050	acyltransferase [Escherichia coli]	Escherichia coli
group_22042	WP_000683609	DUF4014 family protein [Escherichia coli]	Escherichia coli
group_22043	WP_029397784	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22044	WP_021572511	hypothetical protein [Escherichia coli]	Escherichia coli
group_22045	EGJ93129	hypothetical protein SFK671_1034 [Shigella flexneri K-671]	Shigella flexneri K-671
group_22046	WP_106959072	lytic transglycosylase catalytic [Escherichia coli]	Escherichia coli
group_22047	WP_001738127	translation initiation factor IF-2 [Escherichia coli]	Escherichia coli
group_22049	WP_087880415	MULTISPECIES: IS3 family transposase [Enterobacteriaceae]	Enterobacteriaceae
group_22050	KDM12192	hypothetical protein AE18_05064 [Klebsiella pneumoniae UCI 59]	Klebsiella pneumoniae UCI 59
group_22051	WP_074578384	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22054	WP_072258840	head decoration protein, partial [Escherichia coli]	Escherichia coli
group_22057	WP_096002215	hypothetical protein [Escherichia coli]	Escherichia coli
group_22059	KEF64532	hypothetical protein Y972_27290 (plasmid) [Klebsiella pneumoniae UHKPC45]	Klebsiella pneumoniae UHKPC45
group_22060	WP_096319142	type IV pilus biogenesis protein PilM, partial [Escherichia coli]	Escherichia coli
group_22063	WP_021580496	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22064	WP_000668719	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22065	WP_096849367	hemolysin expression modulator Hha [Escherichia coli]	Escherichia coli
group_22066	WP_032283228	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22067	WP_032203718	helix-turn-helix domain-containing protein [Escherichia coli]	Escherichia coli
group_22068	ESP10996	hypothetical protein G690_04911 [Escherichia coli HVH 12 (4-7653042)]	Escherichia coli HVH 12 (4-7653042)
group_22069	WP_024231021	type II toxin-antitoxin system HipA family toxin YjjJ [Escherichia coli]	Escherichia coli
group_22070	BAI28824	hypothetical protein ECO26_p2-33 (plasmid) [Escherichia coli O26:H11 str. 11368]	Escherichia coli O26:H11 str. 11368
group_22073	CTE46298	Uncharacterised protein [Shigella sonnei]	Shigella sonnei
group_22074	WP_001128393	T3SS effector NleG family protein [Escherichia coli]	Escherichia coli
group_22077	WP_000130338	hypothetical protein [Escherichia coli]	Escherichia coli
group_22079	WP_000535296	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22080	WP_001302628	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22081	EDU73210	hypothetical protein ECH7EC4401_0517 [Escherichia coli O157:H7 str. EC4401]	Escherichia coli O157:H7 str. EC4401
group_22082	WP_021553173	hypothetical protein [Escherichia coli]	Escherichia coli
group_22083	ORR97742	methylaspartate mutase subunit E, partial [Escherichia coli]	Escherichia coli
group_22084	WP_096986765	Bax inhibitor-1 family protein [Escherichia coli]	Escherichia coli
group_22085	WP_097291349	DUF3969 family protein [Escherichia coli]	Escherichia coli
group_22086	WP_096986768	hypothetical protein [Escherichia coli]	Escherichia coli
group_22087	WP_000906671	DUF4435 domain-containing protein [Escherichia coli]	Escherichia coli
group_22088	WP_000276794	AAA family ATPase [Escherichia coli]	Escherichia coli
group_22089	WP_106901664	MULTISPECIES: tail fiber assembly protein [Escherichia]	Escherichia
group_22090	WP_106901665	acyltransferase family protein [Escherichia coli]	Escherichia coli
group_22091	WP_097291513	hypothetical protein [Escherichia coli]	Escherichia coli
group_22093	WP_096987293	ankyrin repeat domain-containing protein [Escherichia coli]	Escherichia coli
group_22095	WP_096987294	hypothetical protein [Escherichia coli]	Escherichia coli
group_22096	WP_000191335	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_22097	WP_000985458	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacterales]	Enterobacterales
group_22098	WP_047660754	AAA family ATPase [Escherichia coli]	Escherichia coli
group_22099	WP_000968312	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_22100	WP_000334953	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22101	WP_021560932	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22102	WP_001101157	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22103	WP_000255655	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_22104	WP_001107930	MULTISPECIES: host-nuclease inhibitor Gam family protein [Enterobacteriaceae]	Enterobacteriaceae
group_22105	WP_001621849	hypothetical protein [Escherichia coli]	Escherichia coli
group_22106	WP_000133856	MULTISPECIES: Middle operon regulator [Enterobacterales]	Enterobacterales
group_22107	WP_001163386	MULTISPECIES: positive regulator of late transcription [Enterobacteriaceae]	Enterobacteriaceae
group_22108	WP_052322939	lysozyme [Escherichia coli]	Escherichia coli
group_22109	WP_000364295	MULTISPECIES: DUF2730 family protein [Enterobacterales]	Enterobacterales
group_22110	WP_000606409	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_22111	WP_000375394	MULTISPECIES: DUF3486 family protein [Enterobacterales]	Enterobacterales
group_22112	WP_000532642	DUF935 family protein [Escherichia coli]	Escherichia coli
group_22113	WP_001721514	phage protease [Escherichia coli]	Escherichia coli
group_22114	WP_021537253	MULTISPECIES: HI1506-related protein [Enterobacteriaceae]	Enterobacteriaceae
group_22115	WP_001104972	MULTISPECIES: DUF1320 family protein [Enterobacterales]	Enterobacterales
group_22116	WP_000888927	MULTISPECIES: DUF1834 family protein [Enterobacteriaceae]	Enterobacteriaceae
group_22117	ELE19576	hypothetical protein A1SM_03310 [Escherichia coli KTE57]	Escherichia coli KTE57
group_22118	WP_000918404	MULTISPECIES: phage tail tube protein [Enterobacteriaceae]	Enterobacteriaceae
group_22119	WP_047660778	baseplate protein [Escherichia coli]	Escherichia coli
group_2212	WP_089514098	hypothetical protein [Escherichia coli]	Escherichia coli
group_22120	WP_000442748	MULTISPECIES: phage baseplate assembly protein V [Enterobacterales]	Enterobacterales
group_22121	WP_000130552	MULTISPECIES: phage GP46 family protein [Escherichia]	Escherichia
